p max 2002 69800
a 1699 681 200
a 1681 699 200
a 1700 681 267
a 1681 700 267
a 1701 681 229
a 1681 701 229
a 1717 681 50
a 1681 717 50
a 1718 681 100
a 1681 718 100
a 1719 681 150
a 1681 719 150
a 1720 681 200
a 1681 720 200
a 1721 681 250
a 1681 721 250
a 1737 681 33
a 1681 737 33
a 1738 681 67
a 1681 738 67
a 1739 681 100
a 1681 739 100
a 1740 681 133
a 1681 740 133
a 1741 681 167
a 1681 741 167
a 1757 681 17
a 1681 757 17
a 1758 681 33
a 1681 758 33
a 1759 681 50
a 1681 759 50
a 1760 681 67
a 1681 760 67
a 1761 681 83
a 1681 761 83
a 1683 682 229
a 1682 683 229
a 1684 682 250
a 1682 684 250
a 1685 682 167
a 1682 685 167
a 1686 682 83
a 1682 686 83
a 1702 682 229
a 1682 702 229
a 1703 682 267
a 1682 703 267
a 1704 682 200
a 1682 704 200
a 1705 682 133
a 1682 705 133
a 1706 682 67
a 1682 706 67
a 1722 682 250
a 1682 722 250
a 1723 682 200
a 1682 723 200
a 1724 682 150
a 1682 724 150
a 1725 682 100
a 1682 725 100
a 1726 682 50
a 1682 726 50
a 1742 682 167
a 1682 742 167
a 1743 682 133
a 1682 743 133
a 1744 682 100
a 1682 744 100
a 1745 682 67
a 1682 745 67
a 1746 682 33
a 1682 746 33
a 1762 682 83
a 1682 762 83
a 1763 682 67
a 1682 763 67
a 1764 682 50
a 1682 764 50
a 1765 682 33
a 1682 765 33
a 1766 682 17
a 1682 766 17
a 1684 683 229
a 1683 684 229
a 1685 683 250
a 1683 685 250
a 1686 683 167
a 1683 686 167
a 1687 683 83
a 1683 687 83
a 1702 683 267
a 1683 702 267
a 1703 683 229
a 1683 703 229
a 1704 683 267
a 1683 704 267
a 1705 683 200
a 1683 705 200
a 1706 683 133
a 1683 706 133
a 1707 683 67
a 1683 707 67
a 1722 683 200
a 1683 722 200
a 1723 683 250
a 1683 723 250
a 1724 683 200
a 1683 724 200
a 1725 683 150
a 1683 725 150
a 1726 683 100
a 1683 726 100
a 1727 683 50
a 1683 727 50
a 1742 683 133
a 1683 742 133
a 1743 683 167
a 1683 743 167
a 1744 683 133
a 1683 744 133
a 1745 683 100
a 1683 745 100
a 1746 683 67
a 1683 746 67
a 1747 683 33
a 1683 747 33
a 1762 683 67
a 1683 762 67
a 1763 683 83
a 1683 763 83
a 1764 683 67
a 1683 764 67
a 1765 683 50
a 1683 765 50
a 1766 683 33
a 1683 766 33
a 1767 683 17
a 1683 767 17
a 1685 684 229
a 1684 685 229
a 1686 684 250
a 1684 686 250
a 1687 684 167
a 1684 687 167
a 1688 684 83
a 1684 688 83
a 1702 684 200
a 1684 702 200
a 1703 684 267
a 1684 703 267
a 1704 684 229
a 1684 704 229
a 1705 684 267
a 1684 705 267
a 1706 684 200
a 1684 706 200
a 1707 684 133
a 1684 707 133
a 1708 684 67
a 1684 708 67
a 1722 684 150
a 1684 722 150
a 1723 684 200
a 1684 723 200
a 1724 684 250
a 1684 724 250
a 1725 684 200
a 1684 725 200
a 1726 684 150
a 1684 726 150
a 1727 684 100
a 1684 727 100
a 1728 684 50
a 1684 728 50
a 1742 684 100
a 1684 742 100
a 1743 684 133
a 1684 743 133
a 1744 684 167
a 1684 744 167
a 1745 684 133
a 1684 745 133
a 1746 684 100
a 1684 746 100
a 1747 684 67
a 1684 747 67
a 1748 684 33
a 1684 748 33
a 1762 684 50
a 1684 762 50
a 1763 684 67
a 1684 763 67
a 1764 684 83
a 1684 764 83
a 1765 684 67
a 1684 765 67
a 1766 684 50
a 1684 766 50
a 1767 684 33
a 1684 767 33
a 1768 684 17
a 1684 768 17
a 1686 685 229
a 1685 686 229
a 1687 685 250
a 1685 687 250
a 1688 685 167
a 1685 688 167
a 1689 685 83
a 1685 689 83
a 1702 685 133
a 1685 702 133
a 1703 685 200
a 1685 703 200
a 1704 685 267
a 1685 704 267
a 1705 685 229
a 1685 705 229
a 1706 685 267
a 1685 706 267
a 1707 685 200
a 1685 707 200
a 1708 685 133
a 1685 708 133
a 1709 685 67
a 1685 709 67
a 1722 685 100
a 1685 722 100
a 1723 685 150
a 1685 723 150
a 1724 685 200
a 1685 724 200
a 1725 685 250
a 1685 725 250
a 1726 685 200
a 1685 726 200
a 1727 685 150
a 1685 727 150
a 1728 685 100
a 1685 728 100
a 1729 685 50
a 1685 729 50
a 1742 685 67
a 1685 742 67
a 1743 685 100
a 1685 743 100
a 1744 685 133
a 1685 744 133
a 1745 685 167
a 1685 745 167
a 1746 685 133
a 1685 746 133
a 1747 685 100
a 1685 747 100
a 1748 685 67
a 1685 748 67
a 1749 685 33
a 1685 749 33
a 1762 685 33
a 1685 762 33
a 1763 685 50
a 1685 763 50
a 1764 685 67
a 1685 764 67
a 1765 685 83
a 1685 765 83
a 1766 685 67
a 1685 766 67
a 1767 685 50
a 1685 767 50
a 1768 685 33
a 1685 768 33
a 1769 685 17
a 1685 769 17
a 1687 686 229
a 1686 687 229
a 1688 686 250
a 1686 688 250
a 1689 686 167
a 1686 689 167
a 1690 686 83
a 1686 690 83
a 1702 686 67
a 1686 702 67
a 1703 686 133
a 1686 703 133
a 1704 686 200
a 1686 704 200
a 1705 686 267
a 1686 705 267
a 1706 686 229
a 1686 706 229
a 1707 686 267
a 1686 707 267
a 1708 686 200
a 1686 708 200
a 1709 686 133
a 1686 709 133
a 1710 686 67
a 1686 710 67
a 1722 686 50
a 1686 722 50
a 1723 686 100
a 1686 723 100
a 1724 686 150
a 1686 724 150
a 1725 686 200
a 1686 725 200
a 1726 686 250
a 1686 726 250
a 1727 686 200
a 1686 727 200
a 1728 686 150
a 1686 728 150
a 1729 686 100
a 1686 729 100
a 1730 686 50
a 1686 730 50
a 1742 686 33
a 1686 742 33
a 1743 686 67
a 1686 743 67
a 1744 686 100
a 1686 744 100
a 1745 686 133
a 1686 745 133
a 1746 686 167
a 1686 746 167
a 1747 686 133
a 1686 747 133
a 1748 686 100
a 1686 748 100
a 1749 686 67
a 1686 749 67
a 1750 686 33
a 1686 750 33
a 1762 686 17
a 1686 762 17
a 1763 686 33
a 1686 763 33
a 1764 686 50
a 1686 764 50
a 1765 686 67
a 1686 765 67
a 1766 686 83
a 1686 766 83
a 1767 686 67
a 1686 767 67
a 1768 686 50
a 1686 768 50
a 1769 686 33
a 1686 769 33
a 1770 686 17
a 1686 770 17
a 1688 687 229
a 1687 688 229
a 1689 687 250
a 1687 689 250
a 1690 687 167
a 1687 690 167
a 1691 687 83
a 1687 691 83
a 1703 687 67
a 1687 703 67
a 1704 687 133
a 1687 704 133
a 1705 687 200
a 1687 705 200
a 1706 687 267
a 1687 706 267
a 1707 687 229
a 1687 707 229
a 1708 687 267
a 1687 708 267
a 1709 687 200
a 1687 709 200
a 1710 687 133
a 1687 710 133
a 1711 687 67
a 1687 711 67
a 1723 687 50
a 1687 723 50
a 1724 687 100
a 1687 724 100
a 1725 687 150
a 1687 725 150
a 1726 687 200
a 1687 726 200
a 1727 687 250
a 1687 727 250
a 1728 687 200
a 1687 728 200
a 1729 687 150
a 1687 729 150
a 1730 687 100
a 1687 730 100
a 1731 687 50
a 1687 731 50
a 1743 687 33
a 1687 743 33
a 1744 687 67
a 1687 744 67
a 1745 687 100
a 1687 745 100
a 1746 687 133
a 1687 746 133
a 1747 687 167
a 1687 747 167
a 1748 687 133
a 1687 748 133
a 1749 687 100
a 1687 749 100
a 1750 687 67
a 1687 750 67
a 1751 687 33
a 1687 751 33
a 1763 687 17
a 1687 763 17
a 1764 687 33
a 1687 764 33
a 1765 687 50
a 1687 765 50
a 1766 687 67
a 1687 766 67
a 1767 687 83
a 1687 767 83
a 1768 687 67
a 1687 768 67
a 1769 687 50
a 1687 769 50
a 1770 687 33
a 1687 770 33
a 1771 687 17
a 1687 771 17
a 1689 688 229
a 1688 689 229
a 1690 688 250
a 1688 690 250
a 1691 688 167
a 1688 691 167
a 1692 688 83
a 1688 692 83
a 1704 688 67
a 1688 704 67
a 1705 688 133
a 1688 705 133
a 1706 688 200
a 1688 706 200
a 1707 688 267
a 1688 707 267
a 1708 688 229
a 1688 708 229
a 1709 688 267
a 1688 709 267
a 1710 688 200
a 1688 710 200
a 1711 688 133
a 1688 711 133
a 1712 688 67
a 1688 712 67
a 1724 688 50
a 1688 724 50
a 1725 688 100
a 1688 725 100
a 1726 688 150
a 1688 726 150
a 1727 688 200
a 1688 727 200
a 1728 688 250
a 1688 728 250
a 1729 688 200
a 1688 729 200
a 1730 688 150
a 1688 730 150
a 1731 688 100
a 1688 731 100
a 1732 688 50
a 1688 732 50
a 1744 688 33
a 1688 744 33
a 1745 688 67
a 1688 745 67
a 1746 688 100
a 1688 746 100
a 1747 688 133
a 1688 747 133
a 1748 688 167
a 1688 748 167
a 1749 688 133
a 1688 749 133
a 1750 688 100
a 1688 750 100
a 1751 688 67
a 1688 751 67
a 1752 688 33
a 1688 752 33
a 1764 688 17
a 1688 764 17
a 1765 688 33
a 1688 765 33
a 1766 688 50
a 1688 766 50
a 1767 688 67
a 1688 767 67
a 1768 688 83
a 1688 768 83
a 1769 688 67
a 1688 769 67
a 1770 688 50
a 1688 770 50
a 1771 688 33
a 1688 771 33
a 1772 688 17
a 1688 772 17
a 1690 689 229
a 1689 690 229
a 1691 689 250
a 1689 691 250
a 1692 689 167
a 1689 692 167
a 1693 689 83
a 1689 693 83
a 1705 689 67
a 1689 705 67
a 1706 689 133
a 1689 706 133
a 1707 689 200
a 1689 707 200
a 1708 689 267
a 1689 708 267
a 1709 689 229
a 1689 709 229
a 1710 689 267
a 1689 710 267
a 1711 689 200
a 1689 711 200
a 1712 689 133
a 1689 712 133
a 1713 689 67
a 1689 713 67
a 1725 689 50
a 1689 725 50
a 1726 689 100
a 1689 726 100
a 1727 689 150
a 1689 727 150
a 1728 689 200
a 1689 728 200
a 1729 689 250
a 1689 729 250
a 1730 689 200
a 1689 730 200
a 1731 689 150
a 1689 731 150
a 1732 689 100
a 1689 732 100
a 1733 689 50
a 1689 733 50
a 1745 689 33
a 1689 745 33
a 1746 689 67
a 1689 746 67
a 1747 689 100
a 1689 747 100
a 1748 689 133
a 1689 748 133
a 1749 689 167
a 1689 749 167
a 1750 689 133
a 1689 750 133
a 1751 689 100
a 1689 751 100
a 1752 689 67
a 1689 752 67
a 1753 689 33
a 1689 753 33
a 1765 689 17
a 1689 765 17
a 1766 689 33
a 1689 766 33
a 1767 689 50
a 1689 767 50
a 1768 689 67
a 1689 768 67
a 1769 689 83
a 1689 769 83
a 1770 689 67
a 1689 770 67
a 1771 689 50
a 1689 771 50
a 1772 689 33
a 1689 772 33
a 1773 689 17
a 1689 773 17
a 1691 690 229
a 1690 691 229
a 1692 690 250
a 1690 692 250
a 1693 690 167
a 1690 693 167
a 1694 690 83
a 1690 694 83
a 1706 690 67
a 1690 706 67
a 1707 690 133
a 1690 707 133
a 1708 690 200
a 1690 708 200
a 1709 690 267
a 1690 709 267
a 1710 690 229
a 1690 710 229
a 1711 690 267
a 1690 711 267
a 1712 690 200
a 1690 712 200
a 1713 690 133
a 1690 713 133
a 1714 690 67
a 1690 714 67
a 1726 690 50
a 1690 726 50
a 1727 690 100
a 1690 727 100
a 1728 690 150
a 1690 728 150
a 1729 690 200
a 1690 729 200
a 1730 690 250
a 1690 730 250
a 1731 690 200
a 1690 731 200
a 1732 690 150
a 1690 732 150
a 1733 690 100
a 1690 733 100
a 1734 690 50
a 1690 734 50
a 1746 690 33
a 1690 746 33
a 1747 690 67
a 1690 747 67
a 1748 690 100
a 1690 748 100
a 1749 690 133
a 1690 749 133
a 1750 690 167
a 1690 750 167
a 1751 690 133
a 1690 751 133
a 1752 690 100
a 1690 752 100
a 1753 690 67
a 1690 753 67
a 1754 690 33
a 1690 754 33
a 1766 690 17
a 1690 766 17
a 1767 690 33
a 1690 767 33
a 1768 690 50
a 1690 768 50
a 1769 690 67
a 1690 769 67
a 1770 690 83
a 1690 770 83
a 1771 690 67
a 1690 771 67
a 1772 690 50
a 1690 772 50
a 1773 690 33
a 1690 773 33
a 1774 690 17
a 1690 774 17
a 1692 691 229
a 1691 692 229
a 1693 691 250
a 1691 693 250
a 1694 691 167
a 1691 694 167
a 1695 691 83
a 1691 695 83
a 1707 691 67
a 1691 707 67
a 1708 691 133
a 1691 708 133
a 1709 691 200
a 1691 709 200
a 1710 691 267
a 1691 710 267
a 1711 691 229
a 1691 711 229
a 1712 691 267
a 1691 712 267
a 1713 691 200
a 1691 713 200
a 1714 691 133
a 1691 714 133
a 1715 691 67
a 1691 715 67
a 1727 691 50
a 1691 727 50
a 1728 691 100
a 1691 728 100
a 1729 691 150
a 1691 729 150
a 1730 691 200
a 1691 730 200
a 1731 691 250
a 1691 731 250
a 1732 691 200
a 1691 732 200
a 1733 691 150
a 1691 733 150
a 1734 691 100
a 1691 734 100
a 1735 691 50
a 1691 735 50
a 1747 691 33
a 1691 747 33
a 1748 691 67
a 1691 748 67
a 1749 691 100
a 1691 749 100
a 1750 691 133
a 1691 750 133
a 1751 691 167
a 1691 751 167
a 1752 691 133
a 1691 752 133
a 1753 691 100
a 1691 753 100
a 1754 691 67
a 1691 754 67
a 1755 691 33
a 1691 755 33
a 1767 691 17
a 1691 767 17
a 1768 691 33
a 1691 768 33
a 1769 691 50
a 1691 769 50
a 1770 691 67
a 1691 770 67
a 1771 691 83
a 1691 771 83
a 1772 691 67
a 1691 772 67
a 1773 691 50
a 1691 773 50
a 1774 691 33
a 1691 774 33
a 1775 691 17
a 1691 775 17
a 1693 692 229
a 1692 693 229
a 1694 692 250
a 1692 694 250
a 1695 692 167
a 1692 695 167
a 1696 692 83
a 1692 696 83
a 1708 692 67
a 1692 708 67
a 1709 692 133
a 1692 709 133
a 1710 692 200
a 1692 710 200
a 1711 692 267
a 1692 711 267
a 1712 692 229
a 1692 712 229
a 1713 692 267
a 1692 713 267
a 1714 692 200
a 1692 714 200
a 1715 692 133
a 1692 715 133
a 1716 692 67
a 1692 716 67
a 1728 692 50
a 1692 728 50
a 1729 692 100
a 1692 729 100
a 1730 692 150
a 1692 730 150
a 1731 692 200
a 1692 731 200
a 1732 692 250
a 1692 732 250
a 1733 692 200
a 1692 733 200
a 1734 692 150
a 1692 734 150
a 1735 692 100
a 1692 735 100
a 1736 692 50
a 1692 736 50
a 1748 692 33
a 1692 748 33
a 1749 692 67
a 1692 749 67
a 1750 692 100
a 1692 750 100
a 1751 692 133
a 1692 751 133
a 1752 692 167
a 1692 752 167
a 1753 692 133
a 1692 753 133
a 1754 692 100
a 1692 754 100
a 1755 692 67
a 1692 755 67
a 1756 692 33
a 1692 756 33
a 1768 692 17
a 1692 768 17
a 1769 692 33
a 1692 769 33
a 1770 692 50
a 1692 770 50
a 1771 692 67
a 1692 771 67
a 1772 692 83
a 1692 772 83
a 1773 692 67
a 1692 773 67
a 1774 692 50
a 1692 774 50
a 1775 692 33
a 1692 775 33
a 1776 692 17
a 1692 776 17
a 1694 693 229
a 1693 694 229
a 1695 693 250
a 1693 695 250
a 1696 693 167
a 1693 696 167
a 1697 693 83
a 1693 697 83
a 1709 693 67
a 1693 709 67
a 1710 693 133
a 1693 710 133
a 1711 693 200
a 1693 711 200
a 1712 693 267
a 1693 712 267
a 1713 693 229
a 1693 713 229
a 1714 693 267
a 1693 714 267
a 1715 693 200
a 1693 715 200
a 1716 693 133
a 1693 716 133
a 1717 693 67
a 1693 717 67
a 1729 693 50
a 1693 729 50
a 1730 693 100
a 1693 730 100
a 1731 693 150
a 1693 731 150
a 1732 693 200
a 1693 732 200
a 1733 693 250
a 1693 733 250
a 1734 693 200
a 1693 734 200
a 1735 693 150
a 1693 735 150
a 1736 693 100
a 1693 736 100
a 1737 693 50
a 1693 737 50
a 1749 693 33
a 1693 749 33
a 1750 693 67
a 1693 750 67
a 1751 693 100
a 1693 751 100
a 1752 693 133
a 1693 752 133
a 1753 693 167
a 1693 753 167
a 1754 693 133
a 1693 754 133
a 1755 693 100
a 1693 755 100
a 1756 693 67
a 1693 756 67
a 1757 693 33
a 1693 757 33
a 1769 693 17
a 1693 769 17
a 1770 693 33
a 1693 770 33
a 1771 693 50
a 1693 771 50
a 1772 693 67
a 1693 772 67
a 1773 693 83
a 1693 773 83
a 1774 693 67
a 1693 774 67
a 1775 693 50
a 1693 775 50
a 1776 693 33
a 1693 776 33
a 1777 693 17
a 1693 777 17
a 1695 694 229
a 1694 695 229
a 1696 694 250
a 1694 696 250
a 1697 694 167
a 1694 697 167
a 1698 694 83
a 1694 698 83
a 1710 694 67
a 1694 710 67
a 1711 694 133
a 1694 711 133
a 1712 694 200
a 1694 712 200
a 1713 694 267
a 1694 713 267
a 1714 694 229
a 1694 714 229
a 1715 694 267
a 1694 715 267
a 1716 694 200
a 1694 716 200
a 1717 694 133
a 1694 717 133
a 1718 694 67
a 1694 718 67
a 1730 694 50
a 1694 730 50
a 1731 694 100
a 1694 731 100
a 1732 694 150
a 1694 732 150
a 1733 694 200
a 1694 733 200
a 1734 694 250
a 1694 734 250
a 1735 694 200
a 1694 735 200
a 1736 694 150
a 1694 736 150
a 1737 694 100
a 1694 737 100
a 1738 694 50
a 1694 738 50
a 1750 694 33
a 1694 750 33
a 1751 694 67
a 1694 751 67
a 1752 694 100
a 1694 752 100
a 1753 694 133
a 1694 753 133
a 1754 694 167
a 1694 754 167
a 1755 694 133
a 1694 755 133
a 1756 694 100
a 1694 756 100
a 1757 694 67
a 1694 757 67
a 1758 694 33
a 1694 758 33
a 1770 694 17
a 1694 770 17
a 1771 694 33
a 1694 771 33
a 1772 694 50
a 1694 772 50
a 1773 694 67
a 1694 773 67
a 1774 694 83
a 1694 774 83
a 1775 694 67
a 1694 775 67
a 1776 694 50
a 1694 776 50
a 1777 694 33
a 1694 777 33
a 1778 694 17
a 1694 778 17
a 1696 695 229
a 1695 696 229
a 1697 695 250
a 1695 697 250
a 1698 695 167
a 1695 698 167
a 1699 695 83
a 1695 699 83
a 1711 695 67
a 1695 711 67
a 1712 695 133
a 1695 712 133
a 1713 695 200
a 1695 713 200
a 1714 695 267
a 1695 714 267
a 1715 695 229
a 1695 715 229
a 1716 695 267
a 1695 716 267
a 1717 695 200
a 1695 717 200
a 1718 695 133
a 1695 718 133
a 1719 695 67
a 1695 719 67
a 1731 695 50
a 1695 731 50
a 1732 695 100
a 1695 732 100
a 1733 695 150
a 1695 733 150
a 1734 695 200
a 1695 734 200
a 1735 695 250
a 1695 735 250
a 1736 695 200
a 1695 736 200
a 1737 695 150
a 1695 737 150
a 1738 695 100
a 1695 738 100
a 1739 695 50
a 1695 739 50
a 1751 695 33
a 1695 751 33
a 1752 695 67
a 1695 752 67
a 1753 695 100
a 1695 753 100
a 1754 695 133
a 1695 754 133
a 1755 695 167
a 1695 755 167
a 1756 695 133
a 1695 756 133
a 1757 695 100
a 1695 757 100
a 1758 695 67
a 1695 758 67
a 1759 695 33
a 1695 759 33
a 1771 695 17
a 1695 771 17
a 1772 695 33
a 1695 772 33
a 1773 695 50
a 1695 773 50
a 1774 695 67
a 1695 774 67
a 1775 695 83
a 1695 775 83
a 1776 695 67
a 1695 776 67
a 1777 695 50
a 1695 777 50
a 1778 695 33
a 1695 778 33
a 1779 695 17
a 1695 779 17
a 1697 696 229
a 1696 697 229
a 1698 696 250
a 1696 698 250
a 1699 696 167
a 1696 699 167
a 1700 696 83
a 1696 700 83
a 1712 696 67
a 1696 712 67
a 1713 696 133
a 1696 713 133
a 1714 696 200
a 1696 714 200
a 1715 696 267
a 1696 715 267
a 1716 696 229
a 1696 716 229
a 1717 696 267
a 1696 717 267
a 1718 696 200
a 1696 718 200
a 1719 696 133
a 1696 719 133
a 1720 696 67
a 1696 720 67
a 1732 696 50
a 1696 732 50
a 1733 696 100
a 1696 733 100
a 1734 696 150
a 1696 734 150
a 1735 696 200
a 1696 735 200
a 1736 696 250
a 1696 736 250
a 1737 696 200
a 1696 737 200
a 1738 696 150
a 1696 738 150
a 1739 696 100
a 1696 739 100
a 1740 696 50
a 1696 740 50
a 1752 696 33
a 1696 752 33
a 1753 696 67
a 1696 753 67
a 1754 696 100
a 1696 754 100
a 1755 696 133
a 1696 755 133
a 1756 696 167
a 1696 756 167
a 1757 696 133
a 1696 757 133
a 1758 696 100
a 1696 758 100
a 1759 696 67
a 1696 759 67
a 1760 696 33
a 1696 760 33
a 1772 696 17
a 1696 772 17
a 1773 696 33
a 1696 773 33
a 1774 696 50
a 1696 774 50
a 1775 696 67
a 1696 775 67
a 1776 696 83
a 1696 776 83
a 1777 696 67
a 1696 777 67
a 1778 696 50
a 1696 778 50
a 1779 696 33
a 1696 779 33
a 1780 696 17
a 1696 780 17
a 1698 697 229
a 1697 698 229
a 1699 697 250
a 1697 699 250
a 1700 697 167
a 1697 700 167
a 1701 697 83
a 1697 701 83
a 1713 697 67
a 1697 713 67
a 1714 697 133
a 1697 714 133
a 1715 697 200
a 1697 715 200
a 1716 697 267
a 1697 716 267
a 1717 697 229
a 1697 717 229
a 1718 697 267
a 1697 718 267
a 1719 697 200
a 1697 719 200
a 1720 697 133
a 1697 720 133
a 1721 697 67
a 1697 721 67
a 1733 697 50
a 1697 733 50
a 1734 697 100
a 1697 734 100
a 1735 697 150
a 1697 735 150
a 1736 697 200
a 1697 736 200
a 1737 697 250
a 1697 737 250
a 1738 697 200
a 1697 738 200
a 1739 697 150
a 1697 739 150
a 1740 697 100
a 1697 740 100
a 1741 697 50
a 1697 741 50
a 1753 697 33
a 1697 753 33
a 1754 697 67
a 1697 754 67
a 1755 697 100
a 1697 755 100
a 1756 697 133
a 1697 756 133
a 1757 697 167
a 1697 757 167
a 1758 697 133
a 1697 758 133
a 1759 697 100
a 1697 759 100
a 1760 697 67
a 1697 760 67
a 1761 697 33
a 1697 761 33
a 1773 697 17
a 1697 773 17
a 1774 697 33
a 1697 774 33
a 1775 697 50
a 1697 775 50
a 1776 697 67
a 1697 776 67
a 1777 697 83
a 1697 777 83
a 1778 697 67
a 1697 778 67
a 1779 697 50
a 1697 779 50
a 1780 697 33
a 1697 780 33
a 1781 697 17
a 1697 781 17
a 1699 698 229
a 1698 699 229
a 1700 698 250
a 1698 700 250
a 1701 698 167
a 1698 701 167
a 1714 698 67
a 1698 714 67
a 1715 698 133
a 1698 715 133
a 1716 698 200
a 1698 716 200
a 1717 698 267
a 1698 717 267
a 1718 698 229
a 1698 718 229
a 1719 698 267
a 1698 719 267
a 1720 698 200
a 1698 720 200
a 1721 698 133
a 1698 721 133
a 1734 698 50
a 1698 734 50
a 1735 698 100
a 1698 735 100
a 1736 698 150
a 1698 736 150
a 1737 698 200
a 1698 737 200
a 1738 698 250
a 1698 738 250
a 1739 698 200
a 1698 739 200
a 1740 698 150
a 1698 740 150
a 1741 698 100
a 1698 741 100
a 1754 698 33
a 1698 754 33
a 1755 698 67
a 1698 755 67
a 1756 698 100
a 1698 756 100
a 1757 698 133
a 1698 757 133
a 1758 698 167
a 1698 758 167
a 1759 698 133
a 1698 759 133
a 1760 698 100
a 1698 760 100
a 1761 698 67
a 1698 761 67
a 1774 698 17
a 1698 774 17
a 1775 698 33
a 1698 775 33
a 1776 698 50
a 1698 776 50
a 1777 698 67
a 1698 777 67
a 1778 698 83
a 1698 778 83
a 1779 698 67
a 1698 779 67
a 1780 698 50
a 1698 780 50
a 1781 698 33
a 1698 781 33
a 1700 699 229
a 1699 700 229
a 1701 699 250
a 1699 701 250
a 1715 699 67
a 1699 715 67
a 1716 699 133
a 1699 716 133
a 1717 699 200
a 1699 717 200
a 1718 699 267
a 1699 718 267
a 1719 699 229
a 1699 719 229
a 1720 699 267
a 1699 720 267
a 1721 699 200
a 1699 721 200
a 1735 699 50
a 1699 735 50
a 1736 699 100
a 1699 736 100
a 1737 699 150
a 1699 737 150
a 1738 699 200
a 1699 738 200
a 1739 699 250
a 1699 739 250
a 1740 699 200
a 1699 740 200
a 1741 699 150
a 1699 741 150
a 1755 699 33
a 1699 755 33
a 1756 699 67
a 1699 756 67
a 1757 699 100
a 1699 757 100
a 1758 699 133
a 1699 758 133
a 1759 699 167
a 1699 759 167
a 1760 699 133
a 1699 760 133
a 1761 699 100
a 1699 761 100
a 1775 699 17
a 1699 775 17
a 1776 699 33
a 1699 776 33
a 1777 699 50
a 1699 777 50
a 1778 699 67
a 1699 778 67
a 1779 699 83
a 1699 779 83
a 1780 699 67
a 1699 780 67
a 1781 699 50
a 1699 781 50
a 1701 700 229
a 1700 701 229
a 1716 700 67
a 1700 716 67
a 1717 700 133
a 1700 717 133
a 1718 700 200
a 1700 718 200
a 1719 700 267
a 1700 719 267
a 1720 700 229
a 1700 720 229
a 1721 700 267
a 1700 721 267
a 1736 700 50
a 1700 736 50
a 1737 700 100
a 1700 737 100
a 1738 700 150
a 1700 738 150
a 1739 700 200
a 1700 739 200
a 1740 700 250
a 1700 740 250
a 1741 700 200
a 1700 741 200
a 1756 700 33
a 1700 756 33
a 1757 700 67
a 1700 757 67
a 1758 700 100
a 1700 758 100
a 1759 700 133
a 1700 759 133
a 1760 700 167
a 1700 760 167
a 1761 700 133
a 1700 761 133
a 1776 700 17
a 1700 776 17
a 1777 700 33
a 1700 777 33
a 1778 700 50
a 1700 778 50
a 1779 700 67
a 1700 779 67
a 1780 700 83
a 1700 780 83
a 1781 700 67
a 1700 781 67
a 1717 701 67
a 1701 717 67
a 1718 701 133
a 1701 718 133
a 1719 701 200
a 1701 719 200
a 1720 701 267
a 1701 720 267
a 1721 701 229
a 1701 721 229
a 1737 701 50
a 1701 737 50
a 1738 701 100
a 1701 738 100
a 1739 701 150
a 1701 739 150
a 1740 701 200
a 1701 740 200
a 1741 701 250
a 1701 741 250
a 1757 701 33
a 1701 757 33
a 1758 701 67
a 1701 758 67
a 1759 701 100
a 1701 759 100
a 1760 701 133
a 1701 760 133
a 1761 701 167
a 1701 761 167
a 1777 701 17
a 1701 777 17
a 1778 701 33
a 1701 778 33
a 1779 701 50
a 1701 779 50
a 1780 701 67
a 1701 780 67
a 1781 701 83
a 1701 781 83
a 1703 702 229
a 1702 703 229
a 1704 702 250
a 1702 704 250
a 1705 702 167
a 1702 705 167
a 1706 702 83
a 1702 706 83
a 1722 702 229
a 1702 722 229
a 1723 702 267
a 1702 723 267
a 1724 702 200
a 1702 724 200
a 1725 702 133
a 1702 725 133
a 1726 702 67
a 1702 726 67
a 1742 702 250
a 1702 742 250
a 1743 702 200
a 1702 743 200
a 1744 702 150
a 1702 744 150
a 1745 702 100
a 1702 745 100
a 1746 702 50
a 1702 746 50
a 1762 702 167
a 1702 762 167
a 1763 702 133
a 1702 763 133
a 1764 702 100
a 1702 764 100
a 1765 702 67
a 1702 765 67
a 1766 702 33
a 1702 766 33
a 1782 702 83
a 1702 782 83
a 1783 702 67
a 1702 783 67
a 1784 702 50
a 1702 784 50
a 1785 702 33
a 1702 785 33
a 1786 702 17
a 1702 786 17
a 1704 703 229
a 1703 704 229
a 1705 703 250
a 1703 705 250
a 1706 703 167
a 1703 706 167
a 1707 703 83
a 1703 707 83
a 1722 703 267
a 1703 722 267
a 1723 703 229
a 1703 723 229
a 1724 703 267
a 1703 724 267
a 1725 703 200
a 1703 725 200
a 1726 703 133
a 1703 726 133
a 1727 703 67
a 1703 727 67
a 1742 703 200
a 1703 742 200
a 1743 703 250
a 1703 743 250
a 1744 703 200
a 1703 744 200
a 1745 703 150
a 1703 745 150
a 1746 703 100
a 1703 746 100
a 1747 703 50
a 1703 747 50
a 1762 703 133
a 1703 762 133
a 1763 703 167
a 1703 763 167
a 1764 703 133
a 1703 764 133
a 1765 703 100
a 1703 765 100
a 1766 703 67
a 1703 766 67
a 1767 703 33
a 1703 767 33
a 1782 703 67
a 1703 782 67
a 1783 703 83
a 1703 783 83
a 1784 703 67
a 1703 784 67
